AccidentUID,AccidentType,AccidentType_de,AccidentType_fr,AccidentType_it,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_fr,AccidentSeverityCategory_it,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_fr,RoadType_it,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_fr,AccidentMonth_it,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_fr,AccidentWeekDay_it,AccidentWeekDay_en,AccidentHour,AccidentHour_text,Datum,weather_condition,temperature
F325D35097F701D6E0530AB38B0201FB,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683894,1245936,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw404,Donnerstag,jeudi,Giovedì,Thursday,18,18,2023-01-19,partly-cloudy-night,-3.03
F3268D834B78022AE0530AB38B02897B,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2685138,1244818,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw406,Samstag,samedi,Sabato,Saturday,18,18,2023-01-21,cloudy,-1.9
F36358865D8F02AEE0530AB38B029C3A,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683333,1248127,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw401,Montag,lundi,Lunedí,Monday,12,12,2023-01-30,partly-cloudy-day,1.95
F36387ABFD49016EE0530AB38B0262B2,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683505,1247627,ZH,261,2022,5,Mai,mai,Maggio,May,aw404,Donnerstag,jeudi,Giovedì,Thursday,7,07,2022-05-19,partly-cloudy-day,19.54
F36611F005AD0202E0530AB38B02FAC6,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683767,1251635,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw406,Samstag,samedi,Sabato,Saturday,11,11,2023-01-28,partly-cloudy-day,0.48
F36611F006390202E0530AB38B02FAC6,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681618,1248297,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw406,Samstag,samedi,Sabato,Saturday,6,06,2023-01-28,fog,-1.36
F36615CBEFA901A4E0530AB38B02D78F,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2678933,1247802,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw405,Freitag,vendredi,Venerdì,Friday,13,13,2023-01-13,rain,8.47
F36615CC054401A4E0530AB38B02D78F,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683785,1248334,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw401,Montag,lundi,Lunedí,Monday,14,14,2023-01-09,rain,5.84
F3666947CC4B027EE0530AB38B022A49,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680608,1248582,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw401,Montag,lundi,Lunedí,Monday,7,07,2023-01-23,cloudy,-2.68
F3759397A7DF02B8E0530AB38B022FF6,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2684833,1245492,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw401,Montag,lundi,Lunedí,Monday,21,21,2023-01-16,cloudy,2.51
F3759397B42D02B8E0530AB38B022FF6,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681835,1245740,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,8,08,2023-01-11,cloudy,4.39
F3759397E5A002B8E0530AB38B022FF6,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682589,1248577,ZH,261,2022,12,Dezember,décembre,Dicembre,December,aw406,Samstag,samedi,Sabato,Saturday,8,08,2022-12-24,rain,8.98
F3759397FFC102B8E0530AB38B022FF6,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683464,1251540,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw406,Samstag,samedi,Sabato,Saturday,12,12,2023-01-28,cloudy,1.41
F375A56DCDE20176E0530AB38B02E796,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680551,1250300,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw407,Sonntag,dimanche,Domenica,Sunday,8,08,2023-01-22,cloudy,-2.15
F375A56DCE2B0176E0530AB38B02E796,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683636,1248679,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw404,Donnerstag,jeudi,Giovedì,Thursday,8,08,2023-01-12,cloudy,5.03
F375EE72A5CD01F8E0530AB38B02A7A7,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681985,1249612,ZH,261,2022,11,November,novembre,Novembre,November,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17,2022-11-10,clear-night,9.4
F375FF8D9E8B01C0E0530AB38B025693,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,TRUE,FALSE,rt439,andere,autre,Altro,Other,2681277,1249462,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw404,Donnerstag,jeudi,Giovedì,Thursday,18,18,2023-01-26,cloudy,-0.32
F375FF8DB4E001C0E0530AB38B025693,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681040,1249317,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw402,Dienstag,mardi,Martedì,Tuesday,21,21,2023-01-17,partly-cloudy-night,-0.08
F375FF8DDB0401C0E0530AB38B025693,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683932,1246410,ZH,261,2022,12,Dezember,décembre,Dicembre,December,aw407,Sonntag,dimanche,Domenica,Sunday,11,11,2022-12-18,partly-cloudy-day,-3.84
F375FF8DDFED01C0E0530AB38B025693,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683454,1250562,ZH,261,2022,12,Dezember,décembre,Dicembre,December,aw402,Dienstag,mardi,Martedì,Tuesday,18,18,2022-12-20,partly-cloudy-night,1.68
F375FF8DE24B01C0E0530AB38B025693,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681969,1250192,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw401,Montag,lundi,Lunedí,Monday,0,00,2023-01-02,partly-cloudy-night,4.96
F375FF8DE55301C0E0530AB38B025693,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2680956,1247122,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,15,15,2023-01-25,cloudy,1.12
F375FF8E0ACA01C0E0530AB38B025693,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680960,1248028,ZH,261,2022,11,November,novembre,Novembre,November,aw405,Freitag,vendredi,Venerdì,Friday,9,09,2022-11-18,rain,8.48
F3770193EBCD01B4E0530AB38B026547,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681984,1249312,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw401,Montag,lundi,Lunedí,Monday,0,00,2023-01-16,partly-cloudy-night,1.34
F37708ACE55D02BCE0530AB38B02948D,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681292,1246006,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw404,Donnerstag,jeudi,Giovedì,Thursday,22,22,2023-01-26,cloudy,-0.66
F37708ACF19A02BCE0530AB38B02948D,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681782,1249336,ZH,261,2022,11,November,novembre,Novembre,November,aw405,Freitag,vendredi,Venerdì,Friday,18,18,2022-11-18,partly-cloudy-night,6.56
F37708AD2B1202BCE0530AB38B02948D,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2684756,1245309,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw407,Sonntag,dimanche,Domenica,Sunday,21,21,2023-01-29,partly-cloudy-night,-2.91
F37708AD32D302BCE0530AB38B02948D,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2682098,1247110,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw407,Sonntag,dimanche,Domenica,Sunday,14,14,2023-01-15,rain,4.82
F37708AD443902BCE0530AB38B02948D,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683772,1247039,ZH,261,2022,11,November,novembre,Novembre,November,aw405,Freitag,vendredi,Venerdì,Friday,18,18,2022-11-11,cloudy,6.94
F37D0A4E69E702FEE0530AB38B0297B3,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683787,1248961,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw407,Sonntag,dimanche,Domenica,Sunday,12,12,2023-01-29,partly-cloudy-day,0.95
F37D0A4E8C6B02FEE0530AB38B0297B3,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2678989,1249935,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw405,Freitag,vendredi,Venerdì,Friday,7,07,2023-01-27,cloudy,-1.61
F37D0A4E976002FEE0530AB38B0297B3,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2682946,1246516,ZH,261,2023,2,Februar,février,Febbraio,February,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,8,08,2023-02-01,cloudy,1.9
F37D0A4EA44902FEE0530AB38B0297B3,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682672,1247487,ZH,261,2022,12,Dezember,décembre,Dicembre,December,aw402,Dienstag,mardi,Martedì,Tuesday,18,18,2022-12-13,cloudy,-4.48
F38A365FF2D7025EE0530AB38B020726,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,TRUE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681362,1247786,ZH,261,2022,10,Oktober,octobre,Ottobre,October,aw405,Freitag,vendredi,Venerdì,Friday,12,12,2022-10-07,partly-cloudy-day,18.66
F38A394AD45502B0E0530AB38B02D4DE,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2684489,1248090,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw401,Montag,lundi,Lunedí,Monday,9,09,2023-01-30,clear-day,-2.31
F38A394ADDEC02B0E0530AB38B02D4DE,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2685806,1246483,ZH,261,2022,11,November,novembre,Novembre,November,aw407,Sonntag,dimanche,Domenica,Sunday,10,10,2022-11-06,partly-cloudy-day,5.05
F38A394AE93102B0E0530AB38B02D4DE,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681888,1245618,ZH,261,2023,1,Januar,janvier,Gennaio,January,aw402,Dienstag,mardi,Martedì,Tuesday,6,06,2023-01-24,partly-cloudy-night,-2.28
