"","AccidentUID","AccidentType","AccidentType_de","AccidentType_fr","AccidentType_it","AccidentType_en","AccidentSeverityCategory","AccidentSeverityCategory_de","AccidentSeverityCategory_fr","AccidentSeverityCategory_it","AccidentSeverityCategory_en","AccidentInvolvingPedestrian","AccidentInvolvingBicycle","AccidentInvolvingMotorcycle","RoadType","RoadType_de","RoadType_fr","RoadType_it","RoadType_en","AccidentLocation_CHLV95_E","AccidentLocation_CHLV95_N","CantonCode","MunicipalityCode","AccidentYear","AccidentMonth","AccidentMonth_de","AccidentMonth_fr","AccidentMonth_it","AccidentMonth_en","AccidentWeekDay","AccidentWeekDay_de","AccidentWeekDay_fr","AccidentWeekDay_it","AccidentWeekDay_en","AccidentHour","AccidentHour_text","Datum"
"1226","0C77DF69AAAD0246E0630AB38B0281E2","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2680866,1245513,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw404","Donnerstag","jeudi","Giovedì","Thursday",12,"12h-13h","14.12.23"
"1227","0C77F878B2C60120E0630AB38B02E7EC","at4","Einbiegeunfall","accident en s'engageant sur une route","Incidente nell’immettersi in una strada","Accident when turning-into main road","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682433,1248052,"ZH",261,2023,10,"Oktober","octobre","Ottobre","October","aw406","Samstag","samedi","Sabato","Saturday",0,"00h-01h","21.10.23"
"1228","0C77F878B4BA0120E0630AB38B02E7EC","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2683622,1252096,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw405","Freitag","vendredi","Venerdì","Friday",19,"19h-20h","15.12.23"
"1229","0CC540ECF3C7016AE0630AB38B0212F3","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682735,1246519,"ZH",261,2023,11,"November","novembre","Novembre","November","aw405","Freitag","vendredi","Venerdì","Friday",10,"10h-11h","17.11.23"
"1230","0CC540ECF45F016AE0630AB38B0212F3","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2686295,1251015,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw404","Donnerstag","jeudi","Giovedì","Thursday",15,"15h-16h","14.12.23"
"1231","0CC540ED0835016AE0630AB38B0212F3","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2681302,1249656,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw405","Freitag","vendredi","Venerdì","Friday",18,"18h-19h","01.12.23"
"1232","0CC540ED3EEA016AE0630AB38B0212F3","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","true","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2686751,1251289,"ZH",261,2023,11,"November","novembre","Novembre","November","aw406","Samstag","samedi","Sabato","Saturday",18,"18h-19h","11.11.23"
"1233","0CC540ED3F3E016AE0630AB38B0212F3","at3","Abbiegeunfall","accident en quittant une route","Incidente nello svoltare","Accident when turning left or right","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2678575,1249403,"ZH",261,2023,9,"September","septembre","Settembre","September","aw406","Samstag","samedi","Sabato","Saturday",19,"19h-20h","02.09.23"
"1234","0CC543BC325402E0E0630AB38B0238A9","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682754,1247160,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw404","Donnerstag","jeudi","Giovedì","Thursday",13,"13h-14h","14.12.23"
"1235","0CC543BC33F902E0E0630AB38B0238A9","at8","Fussgängerunfall","accident impliquant des piétons","Incidente con pedoni","Accident involving pedestrian(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","true","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2681892,1248116,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw402","Dienstag","mardi","Martedì","Tuesday",21,"21h-22h","05.12.23"
"1236","0CC543BC356B02E0E0630AB38B0238A9","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as2","Unfall mit Schwerverletzten","accident avec blessés graves","Incidente con feriti gravi","Accident with severe injuries","false","true","true","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2679471,1249201,"ZH",261,2023,11,"November","novembre","Novembre","November","aw404","Donnerstag","jeudi","Giovedì","Thursday",8,"08h-09h","23.11.23"
"1237","0CC543BC38AD02E0E0630AB38B0238A9","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683318,1248125,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw405","Freitag","vendredi","Venerdì","Friday",6,"06h-07h","15.12.23"
"1238","0CC543C1CA4A0266E0630AB38B026C67","at9","Tierunfall","accident impliquant des animaux","Incidente con animali","Accident involving animal(s)","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683509,1250061,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",18,"18h-19h","06.12.23"
"1239","0CC543C1CA970266E0630AB38B026C67","at00","Andere","autres","Altri","Other","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683178,1246952,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw407","Sonntag","dimanche","Domenica","Sunday",18,"18h-19h","17.12.23"
"1240","0CC958837280018EE0630AB38B02B432","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684113,1246107,"ZH",261,2023,10,"Oktober","octobre","Ottobre","October","aw404","Donnerstag","jeudi","Giovedì","Thursday",16,"16h-17h","26.10.23"
"1241","0CD826F7960101F6E0630AB38B02169A","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2681530,1249077,"ZH",261,2023,11,"November","novembre","Novembre","November","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",18,"18h-19h","15.11.23"
"1242","0CD826F799DA01F6E0630AB38B02169A","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683690,1246987,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw406","Samstag","samedi","Sabato","Saturday",19,"19h-20h","16.12.23"
"1243","0CD82E0199820104E0630AB38B02804D","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683236,1247851,"ZH",261,2023,11,"November","novembre","Novembre","November","aw406","Samstag","samedi","Sabato","Saturday",0,"00h-01h","11.11.23"
"1244","0CD82E019A140104E0630AB38B02804D","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682575,1250262,"ZH",261,2023,11,"November","novembre","Novembre","November","aw402","Dienstag","mardi","Martedì","Tuesday",10,"10h-11h","28.11.23"
"1245","0CD82E019AFD0104E0630AB38B02804D","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2679577,1247110,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw402","Dienstag","mardi","Martedì","Tuesday",10,"10h-11h","19.12.23"
"1246","0CD8383A7F8502E2E0630AB38B021F95","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683444,1248530,"ZH",261,2023,10,"Oktober","octobre","Ottobre","October","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",20,"20h-21h","11.10.23"
"1247","0CD8383A80BB02E2E0630AB38B021F95","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684907,1244928,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw405","Freitag","vendredi","Venerdì","Friday",13,"13h-14h","08.12.23"
"1248","0CD8383AB62F02E2E0630AB38B021F95","at8","Fussgängerunfall","accident impliquant des piétons","Incidente con pedoni","Accident involving pedestrian(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","true","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683015,1247162,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw404","Donnerstag","jeudi","Giovedì","Thursday",18,"18h-19h","21.12.23"
"1249","0CEC537E8B910266E0630AB38B029B73","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684131,1246679,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw401","Montag","lundi","Lunedí","Monday",7,"07h-08h","04.12.23"
"1250","0CEC537E8C0B0266E0630AB38B029B73","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684221,1246141,"ZH",261,2023,12,"Dezember","décembre","Dicembre","December","aw404","Donnerstag","jeudi","Giovedì","Thursday",10,"10h-11h","14.12.23"
